QueryId,DocumentId
347,NYT19990810.0261
347,NYT19990810.0262
347,NYT19990810.0264
347,NYT19990810.0265
347,NYT19990908.0096
347,NYT19990908.0108
347,NYT19990524.0214
347,NYT19990308.0389
347,NYT19990926.0083
347,NYT19990901.0376
347,NYT19990317.0480
347,NYT19990405.0002
347,NYT19990825.0293
347,NYT19990330.0198
347,NYT19990216.0090
347,NYT19990828.0099
347,NYT19990828.0231
347,NYT19990326.0157
347,NYT19990309.0299
353,NYT19991221.0288
353,NYT20000117.0185
353,NYT19991222.0421
353,NYT19990520.0295
353,NYT19990809.0293
353,NYT19990424.0013
353,NYT19991225.0119
353,NYT19990929.0220
353,NYT19990111.0115
353,NYT19990318.0339
353,NYT19991206.0165
353,NYT19991207.0145
353,NYT19990922.0224
353,NYT19990922.0229
353,NYT19990408.0132
353,NYT19990408.0423
353,NYT19990408.0441
353,NYT19991221.0212
353,NYT19990223.0108
353,NYT19991027.0296
353,NYT19990517.0258
353,NYT19990517.0260
353,NYT19990104.0126
353,NYT20000117.0142
353,NYT20000117.0143
353,NYT20000117.0173
353,NYT20000117.0187
353,NYT20000118.0009
353,NYT20000111.0124
353,NYT20000627.0089
353,NYT19981103.0190
353,NYT19981221.0146
353,NYT19980722.0258
353,NYT19981223.0171
353,NYT19981207.0294
353,NYT19980602.0045
353,NYT19980602.0046
353,NYT19980601.0288
353,NYT19980601.0289
353,NYT19981116.0171
353,NYT19981203.0067
353,NYT19980929.0132
353,APW19990616.0170
353,APW19990407.0111
353,APW19980813.0450
353,APW19980813.0479
353,XIE19990129.0178
353,XIE19990127.0175
353,XIE20000929.0281
353,NYT19991007.0374
353,NYT19990712.0006
353,NYT19991025.0336
353,NYT19990208.0258
353,NYT19990408.0175
353,NYT19990731.0137
353,APW19990126.0044
353,APW19990125.0188
353,APW19990127.0342
353,APW19990131.0037
353,APW19990131.0050
353,APW19990131.0051
353,APW20000108.0021
353,APW19980819.0944
353,APW19980610.0858
353,APW19981106.0037
353,XIE19970119.0164
353,XIE19970218.0245
353,XIE19960808.0098
353,XIE19961226.0019
353,XIE19961226.0020
353,XIE19990711.0189
353,XIE19990420.0087
353,XIE19990125.0202
353,XIE19990128.0096
353,XIE20000107.0163
353,XIE19981016.0339
353,XIE19980708.0243
353,XIE19980126.0096
353,XIE19981017.0004
353,APW19981023.0012
353,NYT19990525.0269
353,NYT19991206.0280
353,NYT19990526.0345
353,NYT19990526.0347
353,NYT19991208.0399
353,NYT20000218.0234
353,NYT20000612.0191
353,NYT19980914.0382
353,NYT19981218.0210
353,NYT19980911.0349
353,NYT19981026.0159
353,APW19990921.0057
353,APW19990921.0069
353,APW19990428.0065
353,APW19990923.0102
353,APW19981125.0021
353,APW19980731.0926
353,APW19981120.0667
353,APW19981225.0590
353,APW19980708.0729
354,NYT20000406.0112
354,APW19980608.1482
354,NYT19990101.0039
354,NYT19991002.0067
354,NYT19991002.0068
354,NYT19990125.0237
354,NYT19990122.0098
354,NYT19990122.0099
354,NYT19990629.0067
354,NYT19990629.0068
354,NYT19990510.0367
354,NYT19990402.0162
354,NYT19990705.0062
354,NYT19990413.0129
354,NYT19990413.0131
354,NYT19990727.0247
354,NYT19990727.0328
354,NYT19990921.0119
354,NYT19991007.0384
354,NYT19991224.0107
354,NYT19990514.0418
354,NYT19990514.0419
354,NYT19990514.0421
354,NYT19990514.0436
354,NYT19990514.0438
354,NYT19990213.0072
354,NYT19990607.0178
354,NYT19990607.0179
354,NYT19990607.0180
354,NYT19990625.0139
354,NYT19990625.0140
354,NYT19990709.0095
354,NYT19990623.0492
354,NYT19990623.0500
354,NYT19990123.0304
354,NYT19990204.0249
354,NYT19990716.0141
354,NYT19991213.0255
354,NYT19990120.0301
354,NYT19990605.0089
354,NYT19991116.0097
354,NYT19990129.0048
354,NYT19991025.0247
354,NYT19990328.0102
354,NYT19990208.0339
354,NYT19990121.0125
354,NYT19990113.0090
354,NYT19990308.0401
354,NYT19990926.0058
354,NYT19990317.0075
354,NYT19990825.0078
354,NYT19990703.0226
354,NYT19991003.0315
354,NYT19991003.0316
354,NYT19990114.0195
354,NYT19991104.0215
354,NYT19990330.0295
354,NYT19990330.0341
354,NYT19990408.0079
354,NYT19990715.0130
354,NYT19990805.0422
354,NYT19990306.0166
354,NYT19991026.0160
354,NYT19991026.0162
354,NYT19991026.0170
354,NYT19990207.0153
354,NYT19990304.0289
354,NYT19990628.0234
354,NYT19990412.0141
354,NYT19990707.0347
354,NYT19990707.0348
354,NYT19990707.0350
354,NYT19990707.0351
354,NYT19990223.0209
354,NYT19990930.0344
354,NYT20000601.0151
354,NYT20000811.0360
354,NYT20000814.0506
354,NYT20000814.0508
354,NYT20000814.0509
354,NYT20000831.0013
354,NYT20000816.0161
354,NYT20000816.0162
354,NYT20000816.0163
354,NYT20000926.0070
354,NYT20000926.0073
354,NYT20000926.0074
354,NYT20000404.0298
354,NYT20000826.0075
354,NYT20000826.0087
354,NYT20000716.0056
354,NYT20000716.0065
354,NYT20000210.0123
354,NYT20000301.0588
354,NYT20000922.0015
354,NYT20000922.0087
354,NYT20000815.0046
354,NYT20000815.0049
354,NYT20000815.0050
354,NYT20000624.0119
362,NYT19981228.0417
362,APW19990902.0285
362,XIE19960812.0173
362,XIE19990719.0063
362,XIE19980720.0226
362,NYT19990131.0227
362,NYT19990602.0082
362,NYT19991125.0051
362,NYT20000222.0323
362,NYT20000117.0379
362,NYT20000117.0380
362,NYT20000111.0417
362,NYT20000712.0172
362,NYT20000712.0173
362,NYT20000712.0174
362,NYT19981210.0269
362,NYT19981210.0474
362,NYT19981210.0565
362,NYT19980601.0564
362,NYT19981120.0297
362,XIE19970712.0142
362,XIE20000601.0130
362,XIE20000821.0238
362,XIE20000413.0333
362,NYT19991130.0337
362,NYT20000327.0229
362,NYT20000111.0293
362,NYT20000111.0385
362,NYT19981209.0163
362,APW20000212.0110
362,APW20000212.0112
362,APW20000212.0123
362,APW20000705.0088
362,APW19980616.0279
362,APW19981119.0355
362,APW19981129.0256
362,XIE19960910.0206
362,XIE19990607.0198
362,XIE20000731.0214
362,XIE20000407.0269
362,NYT19990902.0195
362,NYT19990813.0344
362,NYT19990508.0141
362,NYT19991215.0215
362,NYT19991215.0219
362,NYT19991222.0221
362,NYT19991222.0281
362,NYT19990420.0441
362,NYT19990525.0403
362,NYT19991130.0335
362,NYT19990627.0090
362,NYT19990627.0160
362,NYT19990811.0258
362,NYT19990811.0259
362,NYT19990811.0263
362,NYT19990811.0267
362,NYT19990811.0275
362,NYT19990811.0338
362,NYT19991012.0137
362,NYT19991012.0223
362,NYT19990312.0180
362,NYT19990312.0209
362,NYT19991030.0043
362,NYT19991030.0044
362,NYT19990714.0400
362,NYT19990714.0408
362,NYT19990212.0064
362,NYT19990602.0044
362,NYT19991125.0214
362,NYT19990903.0003
362,NYT19990903.0006
362,NYT19990728.0298
362,NYT19990921.0437
362,NYT19990819.0130
362,NYT19990819.0193
362,NYT19990819.0205
362,NYT19990110.0075
362,NYT19990911.0004
362,NYT19990911.0007
362,NYT19990719.0568
362,NYT19990719.0570
362,NYT19990607.0392
362,NYT19990112.0095
362,NYT19990706.0270
362,NYT19990812.0181
362,NYT19990228.0203
362,NYT19991101.0249
362,NYT19991101.0250
362,NYT19990111.0167
362,NYT19990910.0009
362,NYT19990910.0012
362,NYT19990910.0300
362,NYT19990910.0410
362,NYT19990729.0048
362,NYT19990729.0049
362,NYT19990709.0285
362,NYT19990316.0058
362,NYT19990316.0116
362,NYT19990316.0180
362,NYT19990814.0097
363,XIE20000307.0043
363,XIE19990906.0089
363,XIE19981203.0172
363,NYT19991103.0162
363,XIE20000908.0310
363,NYT19990326.0289
363,NYT20000308.0453
363,NYT20000422.0146
363,APW19990129.0016
363,APW19990128.0167
363,APW20000708.0035
363,XIE19971011.0265
363,XIE19990410.0165
363,XIE19981125.0118
363,NYT19990322.0293
363,NYT19980708.0115
363,APW20000504.0219
363,XIE20000727.0077
363,NYT19991215.0184
363,NYT19991012.0128
363,NYT19991227.0420
363,NYT19990817.0249
363,NYT19991122.0354
363,NYT19990701.0317
363,NYT19990215.0116
363,NYT20000702.0164
363,NYT19980716.0283
363,NYT19980613.0006
363,NYT19980603.0217
363,APW19980719.0879
363,XIE19980115.0185
363,XIE19980115.0190
363,NYT19991210.0172
363,NYT19991229.0156
363,NYT19991229.0270
363,NYT19990520.0401
363,NYT19990529.0008
363,NYT19990705.0002
363,NYT19990504.0463
363,NYT19991030.0200
363,NYT19991223.0228
363,NYT19991220.0277
363,NYT19991225.0187
363,NYT19990607.0311
363,NYT19991119.0299
363,NYT19991119.0303
363,NYT19991101.0392
363,NYT19991101.0396
363,NYT19990526.0444
363,NYT19991118.0013
363,NYT19990603.0484
363,NYT19990203.0124
363,NYT19991212.0137
363,NYT19990303.0137
363,NYT19990224.0117
363,NYT19991102.0317
363,NYT19990404.0162
363,NYT19990404.0208
363,NYT19991122.0225
363,NYT19990805.0257
363,NYT19990302.0262
363,NYT19991228.0252
363,NYT19990223.0044
363,NYT19990104.0291
363,NYT19991230.0149
363,NYT19991230.0177
363,NYT19991230.0204
363,NYT20000108.0016
363,NYT20000108.0041
363,NYT20000905.0072
363,NYT20000114.0352
363,NYT20000202.0047
363,NYT20000202.0048
363,NYT20000202.0052
363,NYT20000202.0066
363,NYT20000202.0067
363,NYT20000612.0210
363,NYT20000612.0211
363,NYT20000612.0325
363,NYT20000815.0117
363,NYT20000802.0014
363,NYT20000724.0046
363,NYT20000912.0359
363,NYT20000603.0008
363,NYT20000721.0143
363,NYT20000821.0208
363,NYT20000821.0367
363,NYT19980904.0385
363,NYT19980904.0391
363,NYT19980904.0407
363,NYT19980904.0412
363,NYT19980905.0184
363,NYT19980814.0381
363,NYT19980602.0364
363,NYT19981118.0185
363,NYT19981001.0365
363,NYT19981001.0451
363,APW19990901.0115
363,APW19990728.0183
363,APW19990524.0091
367,NYT19991125.0051
367,NYT19990728.0221
367,NYT19990829.0156
367,NYT19990121.0358
367,NYT19990901.0230
367,NYT19990317.0380
367,NYT19991003.0071
367,NYT19990715.0255
367,NYT19990124.0091
367,NYT19991228.0220
367,NYT19991228.0223
367,NYT19990127.0063
367,NYT20000711.0355
367,NYT20000330.0163
367,NYT20000720.0330
367,NYT20000720.0432
367,NYT20000726.0306
367,NYT20000906.0054
367,NYT20000125.0052
367,NYT20000125.0053
367,NYT20000406.0406
367,NYT19980705.0134
367,NYT19980708.0094
367,NYT19980820.0339
367,NYT19980930.0450
367,NYT19981102.0343
367,APW19990429.0347
367,APW19990909.0214
367,APW19990909.0285
367,APW19990303.0062
367,APW19990213.0013
367,APW19990213.0051
367,APW19990525.0146
367,APW19990629.0181
367,APW19990821.0022
367,APW19990821.0110
367,APW19990821.0116
367,APW19990317.0080
367,APW20000817.0155
367,APW19980819.0236
367,APW19980601.0110
367,APW19981109.0121
367,APW19980617.0580
367,APW19980818.0604
367,APW19980812.0389
367,APW19981202.0232
367,APW19980908.0524
367,APW19980622.0108
367,APW19980622.0894
367,APW19981028.0660
367,APW19980721.0394
367,APW19980903.1411
367,APW19980610.1476
367,APW19981127.0256
367,XIE19970510.0083
367,XIE19970415.0119
367,XIE19970425.0226
367,XIE19970715.0206
367,XIE19970706.0098
367,XIE19970106.0054
367,XIE19970828.0268
367,XIE19970716.0137
367,XIE19971221.0165
367,XIE19970419.0131
367,XIE19970819.0173
367,XIE19970204.0246
367,XIE19970525.0065
367,XIE19970608.0144
367,XIE19970810.0093
367,XIE19971108.0222
367,XIE19970408.0266
367,XIE19970107.0030
367,XIE19961225.0071
367,XIE19960507.0288
367,XIE19960516.0092
367,XIE19960919.0135
367,XIE19961219.0215
367,XIE19960619.0115
367,XIE19960726.0269
367,XIE19960718.0196
367,XIE19960208.0053
367,XIE19960809.0084
367,XIE19961012.0096
367,XIE19960119.0250
367,XIE19960117.0280
367,XIE19960924.0137
367,XIE19960307.0074
367,XIE19960914.0061
367,XIE19960125.0131
367,XIE19960529.0070
367,XIE19960927.0212
367,XIE19960209.0081
367,XIE19960512.0070
367,XIE19990414.0134
367,XIE19991025.0232
367,XIE19991106.0052
367,XIE19991104.0196
367,XIE19991230.0057
367,XIE19991228.0109
367,XIE19991015.0139
372,NYT19990812.0302
372,NYT19990414.0146
372,NYT20000908.0179
372,NYT19990226.0363
372,NYT19990202.0076
372,NYT19980809.0090
372,NYT19980928.0206
372,APW19990429.0312
372,APW19990428.0273
372,APW20000418.0083
372,APW20000905.0098
372,APW20000426.0168
372,NYT19990204.0149
372,NYT20000825.0382
372,NYT19980622.0248
372,APW19990617.0021
372,NYT19990128.0192
372,NYT19990629.0113
372,NYT19990520.0352
372,NYT19990419.0036
372,NYT19990419.0054
372,NYT19990402.0161
372,NYT19990415.0124
372,NYT19990217.0496
372,NYT19990921.0018
372,NYT19990119.0107
372,NYT19990411.0206
372,NYT19990411.0207
372,NYT19990411.0209
372,NYT19990411.0211
372,NYT19991018.0226
372,NYT19991018.0241
372,NYT19991206.0026
372,NYT19990316.0029
372,NYT19990316.0088
372,NYT19990316.0113
372,NYT19990323.0094
372,NYT19990414.0506
372,NYT19990721.0288
372,NYT19990721.0309
372,NYT19990619.0063
372,NYT19990619.0065
372,NYT19991025.0166
372,NYT19990913.0173
372,NYT19990913.0254
372,NYT19990308.0256
372,NYT19991112.0319
372,NYT19990315.0404
372,NYT19990315.0427
372,NYT19990315.0428
372,NYT19990315.0471
372,NYT19990315.0517
372,NYT19990315.0518
372,NYT19990315.0519
372,NYT19990315.0520
372,NYT19990315.0524
372,NYT19990830.0080
372,NYT19990830.0082
372,NYT19990830.0204
372,NYT19990828.0072
372,NYT19990828.0074
372,NYT19990326.0255
372,NYT19990724.0043
372,NYT19990321.0046
372,NYT19990428.0346
372,NYT19990723.0387
372,NYT19990611.0009
372,NYT19990306.0130
372,NYT19990306.0146
372,NYT19990604.0025
372,NYT19991008.0111
372,NYT19991008.0145
372,NYT19990618.0264
372,NYT19990618.0344
372,NYT19991126.0054
372,NYT19991228.0063
372,NYT19990930.0168
372,NYT19991230.0333
372,NYT19990215.0307
372,NYT20000731.0032
372,NYT20000731.0035
372,NYT20000611.0052
372,NYT20000925.0163
372,NYT20000925.0172
372,NYT20000925.0249
372,NYT20000925.0256
372,NYT20000925.0277
372,NYT20000925.0394
372,NYT20000411.0299
372,NYT20000411.0380
372,NYT20000103.0392
372,NYT20000621.0443
372,NYT20000313.0249
372,NYT20000706.0361
372,NYT20000711.0105
372,NYT20000824.0312
372,NYT20000824.0366
372,NYT20000519.0240
372,NYT20000801.0316
372,NYT20000223.0151
374,APW19981014.0268
374,APW19981014.0294
374,APW19981012.0297
374,APW19981012.0310
374,APW19981016.0268
374,APW19981016.0273
374,XIE19990406.0317
374,XIE19991018.0087
374,XIE19991018.0091
374,XIE19981016.0134
374,XIE19981017.0020
374,NYT19991015.0193
374,NYT19981016.0182
374,NYT19981016.0338
374,NYT19981013.0262
374,NYT19981012.0334
374,APW19991015.0075
374,APW19991015.0076
374,APW19981203.0942
374,APW19981203.0948
374,APW19981009.0961
374,APW19981014.0808
374,APW19981014.1002
374,APW19981014.1026
374,APW19981014.1053
374,APW19981014.1062
374,APW19981012.0051
374,APW19981012.0252
374,APW19981012.0267
374,APW19981012.0285
374,APW19981012.0292
374,APW19981012.0327
374,APW19981012.0399
374,APW19981012.0401
374,APW19981012.0447
374,APW19981012.0480
374,APW19981012.0537
374,APW19981012.0625
374,APW19981012.0642
374,APW19981012.0883
374,APW19981012.1381
374,APW19981023.0279
374,APW19981023.0720
374,APW19981210.0354
374,APW19981210.0523
374,APW19981210.0641
374,APW19981210.0994
374,APW19981210.0998
374,APW19981210.1036
374,APW19981007.1355
374,APW19980918.0062
374,APW19980918.0074
374,APW19981008.0382
374,APW19981008.0421
374,APW19981008.0440
374,APW19981008.0461
374,APW19981008.0476
374,APW19981008.0523
374,APW19981008.0567
374,APW19981008.0608
374,APW19981008.0651
374,APW19981008.0720
374,APW19981016.0324
374,APW19981016.0330
374,APW19981016.0350
374,APW19981016.0397
374,APW19981016.0433
374,APW19981016.0474
374,APW19980922.0810
374,APW19980922.0842
374,APW19981013.0257
374,APW19981013.0267
374,APW19981013.0276
374,APW19981013.0298
374,APW19981013.0337
374,APW19981013.0374
374,APW19981013.0545
374,APW19981013.0567
374,APW19981013.0633
374,APW19981013.0636
374,APW19981013.0712
374,APW19981106.0426
374,APW19981106.0436
374,APW19981106.0679
374,APW19981106.0711
374,XIE19971009.0092
374,XIE19971016.0006
374,XIE19971010.0104
374,XIE19961003.0084
374,XIE19990927.0264
374,XIE20000310.0090
374,XIE20000703.0228
374,XIE19981016.0121
374,XIE19980507.0076
374,XIE19981211.0335
374,XIE19981008.0089
374,XIE19981013.0024
374,XIE19980921.0232
374,APW20000813.0048
374,APW19981207.1143
375,NYT19981230.0455
375,XIE19970912.0160
375,XIE19970424.0245
375,XIE20000209.0242
375,XIE20000609.0126
375,NYT19991117.0125
375,NYT19991117.0126
375,NYT19991117.0131
375,NYT19991117.0133
375,NYT19991030.0130
375,NYT19990607.0231
375,NYT19991115.0031
375,NYT19991115.0032
375,NYT19991115.0035
375,NYT19991115.0036
375,NYT20000731.0323
375,NYT19981222.0308
375,APW19990919.0042
375,APW19990411.0027
375,APW19990411.0075
375,XIE19970301.0292
375,XIE19960725.0202
375,XIE20000906.0259
375,XIE19980915.0193
375,NYT19990226.0373
375,NYT19990226.0420
375,NYT19990128.0413
375,NYT19991209.0089
375,NYT19990621.0241
375,NYT19990529.0049
375,NYT19990529.0050
375,NYT19990227.0044
375,NYT19990705.0117
375,NYT19990809.0225
375,NYT19991007.0076
375,NYT19990322.0232
375,NYT19990514.0106
375,NYT19990514.0107
375,NYT19990514.0110
375,NYT19990514.0111
375,NYT19990514.0114
375,NYT19990514.0115
375,NYT19990514.0118
375,NYT19990514.0119
375,NYT19990607.0184
375,NYT19990607.0222
375,NYT19990607.0290
375,NYT19991101.0146
375,NYT19990906.0265
375,NYT19990906.0268
375,NYT19990906.0281
375,NYT19990906.0287
375,NYT19990906.0288
375,NYT19990906.0311
375,NYT19990906.0312
375,NYT19991211.0209
375,NYT19990123.0288
375,NYT19990712.0191
375,NYT19991006.0122
375,NYT19990512.0130
375,NYT19990512.0131
375,NYT19990512.0134
375,NYT19990512.0135
375,NYT19990512.0138
375,NYT19990512.0139
375,NYT19990512.0142
375,NYT19990512.0143
375,NYT19990603.0062
375,NYT19990208.0200
375,NYT19990810.0255
375,NYT19990810.0256
375,NYT19990810.0259
375,NYT19990810.0260
375,NYT19990810.0263
375,NYT19990913.0199
375,NYT19990913.0205
375,NYT19990617.0155
375,NYT19990926.0130
375,NYT19990926.0140
375,NYT19990901.0126
375,NYT19990317.0480
375,NYT19990426.0278
375,NYT19990608.0028
375,NYT19990608.0433
375,NYT19990830.0291
375,NYT19990830.0377
375,NYT19990923.0240
375,NYT19991003.0463
375,NYT19990103.0011
375,NYT19991009.0071
375,NYT19991009.0078
375,NYT19991009.0100
375,NYT19990216.0371
375,NYT19990922.0100
375,NYT19990922.0259
375,NYT19990816.0314
375,NYT19990428.0373
375,NYT19991219.0087
375,NYT19991219.0127
375,NYT19990206.0197
378,APW20000121.0123
378,XIE19990609.0029
378,XIE20000903.0145
378,NYT19991101.0404
378,NYT19990103.0077
378,NYT19990103.0119
378,NYT19990223.0298
378,NYT19991015.0282
378,NYT20000927.0364
378,NYT20000922.0110
378,NYT20000221.0313
378,NYT20000914.0217
378,NYT19981103.0341
378,APW19990726.0077
378,APW19990726.0191
378,APW19990101.0087
378,APW19990101.0088
378,APW19990607.0248
378,APW20000309.0161
378,APW19981201.0324
378,APW19981201.0440
378,APW19981201.0897
378,APW19981201.0978
378,APW19980917.0589
378,APW19980917.0798
378,APW19980907.0709
378,APW19980924.0622
378,APW19980924.0735
378,APW19980922.0517
378,APW19981231.0406
378,APW19981231.0431
378,APW19981231.0441
378,APW19981231.0443
378,APW19981231.0593
378,APW19981231.0617
378,APW19981231.0929
378,APW19980604.0307
378,APW19980604.1573
378,APW19980604.1727
378,XIE19970905.0290
378,XIE19970913.0127
378,XIE19970427.0091
378,XIE19990614.0121
378,XIE19991102.0025
378,XIE19990707.0330
378,XIE19990309.0349
378,XIE19990606.0063
378,XIE19990613.0080
378,XIE19991214.0360
378,XIE19990224.0023
378,XIE20000610.0088
378,XIE20000131.0021
378,XIE19981229.0176
378,XIE19980403.0026
378,XIE19980423.0003
378,XIE19980113.0049
378,XIE19980211.0079
378,XIE19980502.0043
378,XIE19980502.0127
378,XIE19980424.0004
378,XIE19980424.0029
378,APW19981013.0389
378,XIE19970719.0011
378,XIE19970625.0090
378,XIE19961005.0046
378,XIE19961118.0023
378,XIE19990207.0074
378,XIE19990714.0233
378,XIE19980409.0005
378,NYT19990601.0028
378,NYT19991210.0306
378,NYT19990314.0122
378,NYT19991012.0327
378,NYT19990423.0147
378,NYT19990424.0102
378,NYT19991220.0298
378,NYT19990322.0125
378,NYT19990322.0126
378,NYT19990102.0049
378,NYT19991119.0045
378,NYT19991119.0046
378,NYT19990511.0383
378,NYT19990526.0028
378,NYT19990526.0149
378,NYT19990123.0154
378,NYT19991113.0036
378,NYT19991113.0037
378,NYT19991213.0216
378,NYT19990421.0276
378,NYT19990210.0118
378,NYT19990107.0239
378,NYT19990603.0486
378,NYT19990513.0214
378,NYT19990203.0141
378,NYT19991111.0408
378,NYT19991111.0409
378,NYT19991105.0137
378,NYT19990915.0047
378,NYT19990303.0403
378,NYT19990224.0273
383,NYT19990110.0110
383,NYT19990915.0064
383,NYT19990205.0290
383,NYT19990429.0521
383,NYT19981121.0137
383,APW20000109.0061
383,NYT19981128.0146
383,NYT19990813.0017
383,NYT19990813.0032
383,NYT19990627.0142
383,NYT19990819.0232
383,NYT19990607.0405
383,NYT19990607.0511
383,NYT19990323.0117
383,NYT19990614.0257
383,NYT19990421.0441
383,NYT19990711.0089
383,NYT19990203.0341
383,NYT19991212.0179
383,NYT20000626.0212
383,NYT19980915.0038
383,NYT19980727.0362
383,NYT19980727.0419
383,NYT19980731.0448
383,XIE19990615.0212
383,XIE19981028.0011
383,NYT19990617.0216
383,NYT20000319.0172
383,NYT20000319.0216
383,NYT20000623.0193
383,NYT20000623.0216
383,NYT20000626.0355
383,NYT20000912.0279
383,APW19990524.0198
383,APW19990618.0037
383,NYT19990813.0145
383,NYT19990508.0005
383,NYT19990508.0173
383,NYT19991215.0313
383,NYT19990525.0441
383,NYT19990427.0077
383,NYT19990427.0078
383,NYT19990419.0416
383,NYT19990809.0154
383,NYT19991012.0249
383,NYT19991012.0266
383,NYT19990710.0083
383,NYT19990710.0084
383,NYT19990504.0172
383,NYT19990920.0016
383,NYT19990920.0083
383,NYT19990920.0193
383,NYT19990920.0245
383,NYT19990920.0246
383,NYT19991125.0174
383,NYT19990727.0055
383,NYT19990728.0240
383,NYT19990728.0303
383,NYT19990921.0064
383,NYT19991220.0061
383,NYT19991220.0062
383,NYT19991220.0099
383,NYT19991220.0143
383,NYT19991011.0298
383,NYT19990115.0436
383,NYT19990514.0231
383,NYT19990119.0016
383,NYT19990829.0050
383,NYT19990905.0142
383,NYT19990225.0117
383,NYT19991119.0002
383,NYT19991119.0111
383,NYT19991201.0039
383,NYT19990910.0082
383,NYT19990729.0129
383,NYT19991218.0297
383,NYT19991218.0304
383,NYT19991206.0109
383,NYT19991013.0043
383,NYT19990630.0369
383,NYT19990118.0373
383,NYT19990712.0062
383,NYT19990712.0063
383,NYT19991207.0062
383,NYT19991207.0313
383,NYT19991213.0299
383,NYT19991213.0300
383,NYT19991213.0304
383,NYT19991213.0305
383,NYT19990107.0363
383,NYT19990129.0267
383,NYT19991123.0259
383,NYT19990726.0165
383,NYT19990726.0233
383,NYT19990726.0290
383,NYT19990616.0390
383,NYT19990208.0392
383,NYT19990925.0263
383,NYT19990806.0318
383,NYT19991216.0030
389,APW19990423.0029
389,NYT19991110.0427
389,NYT19990314.0210
389,NYT19990423.0391
389,NYT19991011.0117
389,NYT19991011.0118
389,NYT19990511.0347
389,NYT19990526.0355
389,NYT19991013.0441
389,NYT19991013.0445
389,NYT19991013.0451
389,NYT19990713.0226
389,NYT19990713.0227
389,NYT19990421.0462
389,NYT19990107.0051
389,NYT19991006.0122
389,NYT19990106.0021
389,NYT19990315.0330
389,NYT19990830.0144
389,NYT19990103.0170
389,NYT19991009.0114
389,NYT19991009.0116
389,NYT19990704.0032
389,NYT19991208.0197
389,NYT19990707.0104
389,NYT19990930.0410
389,NYT20000905.0046
389,NYT20000831.0264
389,NYT20000119.0343
389,NYT20000309.0082
389,NYT20000309.0089
389,NYT20000928.0005
389,NYT20000306.0104
389,NYT20000306.0119
389,NYT20000306.0436
389,NYT20000306.0542
389,NYT20000215.0020
389,NYT20000216.0021
389,NYT20000216.0170
389,NYT20000216.0435
389,NYT20000216.0487
389,NYT20000216.0526
389,NYT19980812.0089
389,NYT19981210.0230
389,NYT19980627.0140
389,NYT19981110.0422
389,NYT19981110.0423
389,NYT19981110.0424
389,NYT19981110.0425
389,NYT19980728.0039
389,NYT19980620.0188
389,NYT19980605.0451
389,NYT19980605.0482
389,NYT19981008.0360
389,NYT19980727.0257
389,NYT19980626.0002
389,NYT19981223.0126
389,NYT19980603.0379
389,NYT19981209.0378
389,NYT19981214.0167
389,NYT19981214.0415
389,NYT19980625.0421
389,NYT19980623.0221
389,NYT19981025.0215
389,NYT19980621.0149
389,NYT19981211.0107
389,NYT19980721.0203
389,NYT19980721.0222
389,NYT19980721.0232
389,NYT19980721.0233
389,NYT19980721.0248
389,NYT19981202.0458
389,NYT19980624.0017
389,NYT19980624.0215
389,NYT19980624.0449
389,NYT19980624.0473
389,APW19990201.0120
389,APW19990201.0154
389,APW19990506.0324
389,APW19990615.0148
389,APW19990501.0027
389,APW19990501.0141
389,APW19990314.0094
389,APW19990315.0041
389,APW19990315.0195
389,APW19990415.0305
389,APW19990724.0045
389,APW19990215.0133
389,APW19990215.0190
389,APW19990927.0175
389,APW19990927.0283
389,APW20000422.0028
389,APW20000222.0007
389,APW20000222.0015
389,APW20000221.0069
389,APW20000715.0064
389,APW20000216.0143
389,APW20000216.0196
389,APW20000112.0154
389,APW20000112.0236
393,APW19990819.0094
393,APW19981115.0430
393,XIE20000606.0057
393,NYT19990816.0175
393,NYT19991129.0003
393,NYT19991129.0022
393,NYT19981031.0219
393,NYT19981123.0406
393,APW19991001.0119
393,APW19990411.0099
393,NYT20000904.0016
393,NYT19981116.0283
393,APW19990906.0091
393,APW20000909.0103
393,XIE20000610.0067
393,XIE19980124.0053
393,NYT19990101.0059
393,NYT19990226.0297
393,NYT19990128.0489
393,NYT19990902.0317
393,NYT19990813.0145
393,NYT19991109.0033
393,NYT19990209.0181
393,NYT19990503.0101
393,NYT19990503.0102
393,NYT19990324.0003
393,NYT19990324.0441
393,NYT19990505.0108
393,NYT19991106.0094
393,NYT19991106.0095
393,NYT19990831.0135
393,NYT19990705.0004
393,NYT19990705.0032
393,NYT19990705.0041
393,NYT19990217.0498
393,NYT19990501.0064
393,NYT19990501.0066
393,NYT19991022.0089
393,NYT19990727.0090
393,NYT19990727.0099
393,NYT19990727.0123
393,NYT19990921.0314
393,NYT19991108.0061
393,NYT19991108.0062
393,NYT19990916.0017
393,NYT19991206.0029
393,NYT19990323.0269
393,NYT19990414.0489
393,NYT19991213.0499
393,NYT19990528.0093
393,NYT19990528.0100
393,NYT19990130.0109
393,NYT19990130.0223
393,NYT19990818.0425
393,NYT19991123.0176
393,NYT19990527.0113
393,NYT19990527.0114
393,NYT19990328.0056
393,NYT19990328.0118
393,NYT19990328.0119
393,NYT19990203.0384
393,NYT19990616.0325
393,NYT19990616.0394
393,NYT19990208.0402
